time,feed_c,out_c,feed_f,out_f,out_f_setting,pressure
2022-05-11 12:30:00,28.519523461665145,61.24374156188559,657.5212733764419,139.80898900858622,153.36339289856048,50.05627943420376
2022-05-11 12:35:00,26.364037345891965,60.73051083373918,548.5009955037389,141.0046376342764,146.24628753661975,50.307494155884534
2022-05-11 12:40:00,32.99245129458384,60.03649819819743,693.1508792114089,140.52986688233025,140.5398209126545,50.089236872356175
2022-05-11 12:45:00,33.35139908981307,60.97996868959855,647.0555958251742,139.959887123112,143.6224395243385,50.73090820821212
2022-05-11 12:50:00,31.12911963653699,60.44094526608979,695.0151492105942,138.52482922363797,144.38866307575697,50.50537256876669
2022-05-11 12:55:00,33.71684492747097,61.15237123489317,667.8506488036918,141.8041159693477,148.85339073181382,51.13333947754058
2022-05-11 13:00:00,30.12389494323364,61.13775715637204,653.6765251057753,137.9834844741857,151.27455037859318,50.573191965738616
2022-05-11 13:05:00,32.98475424703034,61.811522702535136,632.4349353840945,140.22643886312477,160.65487911225836,50.89434913126817
2022-05-11 13:10:00,29.948119874315896,61.171871626533346,651.5783986205864,137.59934803263755,152.2424332894141,50.98029587300382
2022-05-11 13:15:00,30.689786731085793,62.54115670266952,649.5285039672655,142.03916382344985,163.13095099556665,51.22203514099467
2022-05-11 13:20:00,30.133589541114166,61.64361282602765,612.3913141682758,140.37550911459184,158.05483610875223,51.492390000772275
2022-05-11 13:25:00,31.487391633989137,62.55065813063404,670.527253397607,138.0718525441519,164.42861182149767,51.394966998938926
2022-05-11 13:30:00,32.093982308716804,61.472414779659026,665.5554850815096,141.4894132944766,157.77107317353597,51.54134409586282
2022-05-11 13:35:00,31.501712830864157,62.48377751667408,675.0921596734995,140.6485089670901,160.78390496826927,52.1256900583877
2022-05-11 13:40:00,30.726637201314055,62.053946782062894,692.3812064615686,138.96374760945633,163.45575729878428,51.571972503666835
2022-05-11 13:45:00,29.575966517129995,61.43808745610888,654.1825103759584,142.60565673828395,157.47453465270283,51.81239949544635
2022-05-11 13:50:00,29.467754430769666,61.33325342177866,643.3036050414838,138.22508594513343,154.53984079485627,52.19123407999631
2022-05-11 13:55:00,29.211406138741708,62.03254948377127,672.2462250125546,142.23597394308504,162.26215526325134,52.57686729432351
